event_id,timestamp,pod,log_message,trust_score,identity_valid,runtime_anomaly,trace_path_consistent,invocation_frequency,namespace_violation,process_anomaly,connection_score,ground_truth_label,event_type,data_source,tetragon_events_in_window
1055,2026-06-09T05:27:05.510881+00:00,user-profile-service,Profile lookup completed,0.79424,True,False,True,2.4,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,24
1056,2026-06-09T05:27:15.510881+00:00,payment-service,User profile lookup completed,0.85834,True,False,True,5.1,False,False,0.3529,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,51
1057,2026-06-09T05:27:15.510881+00:00,order-service,Payment service call completed,0.8565,True,False,True,5.7,False,False,0.3509,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,57
1058,2026-06-09T05:27:15.510881+00:00,user-profile-service,Profile lookup completed,0.79712,True,False,True,1.2,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,12
1059,2026-06-09T05:27:25.510881+00:00,order-service,Payment service call completed,0.8617,True,False,True,4.9,False,False,0.3673,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,49
1060,2026-06-09T05:27:25.510881+00:00,payment-service,User profile lookup completed,0.857352,True,False,True,6.1,False,False,0.3607,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,61
1061,2026-06-09T05:27:25.510881+00:00,user-profile-service,Profile lookup completed,0.7928,True,False,True,3.0,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,30
1062,2026-06-09T05:27:35.510881+00:00,order-service,Payment service call completed,0.86612,True,False,True,4.2,False,False,0.381,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,42
1063,2026-06-09T05:27:35.510881+00:00,payment-service,User profile lookup completed,0.857467,True,False,True,6.9,False,False,0.3768,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,69
1064,2026-06-09T05:27:35.510881+00:00,user-profile-service,Profile lookup completed,0.79472,True,False,True,2.2,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,22
1065,2026-06-09T05:27:45.510881+00:00,order-service,Payment service call completed,0.855991,True,False,True,6.6,False,False,0.3636,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,66
1066,2026-06-09T05:27:45.510881+00:00,user-profile-service,Profile lookup completed,0.79424,True,False,True,2.4,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,24
1067,2026-06-09T05:27:45.510881+00:00,payment-service,User profile lookup completed,0.86352,True,False,True,5.7,False,False,0.386,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,57
1068,2026-06-09T05:27:55.510881+00:00,order-service,Payment service call completed,0.86216,True,False,True,4.4,False,False,0.3636,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,44
1069,2026-06-09T05:27:55.510881+00:00,user-profile-service,Profile lookup completed,0.79424,True,False,True,2.4,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,24
1070,2026-06-09T05:27:55.510881+00:00,payment-service,User profile lookup completed,0.8668,True,False,True,3.7,False,False,0.3784,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,37
1071,2026-06-09T05:28:05.510881+00:00,order-service,Payment service call completed,0.86352,True,False,True,5.7,False,False,0.386,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,57
1072,2026-06-09T05:28:05.510881+00:00,payment-service,User profile lookup completed,0.86244,True,False,True,3.9,False,False,0.359,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,39
1073,2026-06-09T05:28:05.510881+00:00,user-profile-service,Profile lookup completed,0.7916,True,False,True,3.5,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,35
1074,2026-06-09T05:28:15.510881+00:00,order-service,Payment service call completed,0.86018,True,False,True,3.5,False,False,0.3429,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,35
1075,2026-06-09T05:28:15.510881+00:00,payment-service,User profile lookup completed,0.86352,True,False,True,5.7,False,False,0.386,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,57
1076,2026-06-09T05:28:15.510881+00:00,user-profile-service,Profile lookup completed,0.7928,True,False,True,3.0,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,30
1077,2026-06-09T05:28:25.510881+00:00,order-service,Payment service call completed,0.859047,True,False,True,6.4,False,False,0.375,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,64
1078,2026-06-09T05:28:25.510881+00:00,user-profile-service,Profile lookup completed,0.79472,True,False,True,2.2,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,22
1079,2026-06-09T05:28:25.510881+00:00,payment-service,User profile lookup completed,0.8617,True,False,True,4.9,False,False,0.3673,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,49
1080,2026-06-09T05:28:35.510881+00:00,order-service,Payment service call completed,0.86112,True,False,True,5.4,False,False,0.3704,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,54
1081,2026-06-09T05:28:35.510881+00:00,payment-service,User profile lookup completed,0.86244,True,False,True,3.9,False,False,0.359,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,39
1082,2026-06-09T05:28:35.510881+00:00,user-profile-service,Profile lookup completed,0.79376,True,False,True,2.6,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,26
1083,2026-06-09T05:28:45.510881+00:00,user-profile-service,Profile lookup completed,0.79472,True,False,True,2.2,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,22
1084,2026-06-09T05:28:45.510881+00:00,payment-service,User profile lookup completed,0.855846,True,False,True,7.4,False,False,0.3784,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,74
1085,2026-06-09T05:28:45.510881+00:00,order-service,Payment service call completed,0.859047,True,False,True,6.4,False,False,0.375,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,64
1086,2026-06-09T05:28:55.510881+00:00,order-service,Payment service call completed,0.85946,True,False,True,3.0,False,False,0.3333,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,30
1087,2026-06-09T05:28:55.510881+00:00,payment-service,User profile lookup completed,0.8537,True,False,True,5.4,False,False,0.3333,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,54
1088,2026-06-09T05:28:55.510881+00:00,user-profile-service,Profile lookup completed,0.79616,True,False,True,1.6,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,16
1089,2026-06-09T05:29:05.510881+00:00,order-service,Service request processed successfully,0.79952,True,False,True,0.2,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,2
1090,2026-06-09T05:29:05.510881+00:00,payment-service,Service request processed successfully,0.79952,True,False,True,0.2,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,2
1091,2026-06-09T05:29:05.510881+00:00,user-profile-service,Service request processed successfully,0.79952,True,False,True,0.2,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,2
1092,2026-06-09T05:29:15.510881+00:00,order-service,Service request processed successfully,0.79904,True,False,True,0.4,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,4
1093,2026-06-09T05:29:15.510881+00:00,payment-service,Service request processed successfully,0.79952,True,False,True,0.2,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,2
1094,2026-06-09T05:29:15.510881+00:00,user-profile-service,Service request processed successfully,0.79952,True,False,True,0.2,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,2
1095,2026-06-09T05:29:25.510881+00:00,order-service,Service request processed successfully,0.79904,True,False,True,0.4,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,4
1096,2026-06-09T05:29:25.510881+00:00,payment-service,Service request processed successfully,0.79952,True,False,True,0.2,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,2
1097,2026-06-09T05:29:25.510881+00:00,user-profile-service,Service request processed successfully,0.79952,True,False,True,0.2,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,2
1098,2026-06-09T05:29:35.510881+00:00,user-profile-service,Service request processed successfully,0.79904,True,False,True,0.4,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,4
1099,2026-06-09T05:29:35.510881+00:00,order-service,Service request processed successfully,0.79952,True,False,True,0.2,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,2
1100,2026-06-09T05:29:35.510881+00:00,payment-service,Service request processed successfully,0.79952,True,False,True,0.2,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,2
1101,2026-06-09T05:29:45.510881+00:00,order-service,Service request processed successfully,0.79904,True,False,True,0.4,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,4
1102,2026-06-09T05:29:45.510881+00:00,payment-service,Service request processed successfully,0.79952,True,False,True,0.2,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,2
1103,2026-06-09T05:29:45.510881+00:00,user-profile-service,Service request processed successfully,0.7988,True,False,True,0.5,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,5
1104,2026-06-09T05:29:55.510881+00:00,order-service,Service request processed successfully,0.79952,True,False,True,0.2,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,2
1105,2026-06-09T05:29:55.510881+00:00,payment-service,Service request processed successfully,0.79952,True,False,True,0.2,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,2
1106,2026-06-09T05:29:55.510881+00:00,user-profile-service,Service request processed successfully,0.79952,True,False,True,0.2,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,2
1107,2026-06-09T05:30:05.510881+00:00,order-service,Service request processed successfully,0.79952,True,False,True,0.2,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,2
1108,2026-06-09T05:30:05.510881+00:00,payment-service,Service request processed successfully,0.79952,True,False,True,0.2,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,2
1109,2026-06-09T05:30:05.510881+00:00,user-profile-service,Service request processed successfully,0.79952,True,False,True,0.2,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,2
1110,2026-06-09T05:30:15.510881+00:00,order-service,Service request processed successfully,0.79904,True,False,True,0.4,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,4
1111,2026-06-09T05:30:15.510881+00:00,payment-service,Service request processed successfully,0.79952,True,False,True,0.2,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,2
1112,2026-06-09T05:30:15.510881+00:00,user-profile-service,Service request processed successfully,0.79952,True,False,True,0.2,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,2
1113,2026-06-09T05:30:25.510881+00:00,payment-service,Service request processed successfully,0.79904,True,False,True,0.4,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,4
1114,2026-06-09T05:30:25.510881+00:00,order-service,Service request processed successfully,0.79952,True,False,True,0.2,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,2
1115,2026-06-09T05:30:25.510881+00:00,user-profile-service,Service request processed successfully,0.79952,True,False,True,0.2,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,2
1116,2026-06-09T05:30:35.510881+00:00,order-service,Service request processed successfully,0.7988,True,False,True,0.5,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,5
1117,2026-06-09T05:30:35.510881+00:00,payment-service,Service request processed successfully,0.79952,True,False,True,0.2,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,2
1118,2026-06-09T05:30:35.510881+00:00,user-profile-service,Service request processed successfully,0.79952,True,False,True,0.2,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,2
1119,2026-06-09T05:30:45.510881+00:00,order-service,Service request processed successfully,0.79904,True,False,True,0.4,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,4
1120,2026-06-09T05:30:45.510881+00:00,payment-service,Service request processed successfully,0.79952,True,False,True,0.2,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,2
1121,2026-06-09T05:30:45.510881+00:00,user-profile-service,Service request processed successfully,0.79952,True,False,True,0.2,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,2
1122,2026-06-09T05:30:55.510881+00:00,order-service,Service request processed successfully,0.79952,True,False,True,0.2,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,2
1123,2026-06-09T05:30:55.510881+00:00,payment-service,Service request processed successfully,0.79952,True,False,True,0.2,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,2
1124,2026-06-09T05:30:55.510881+00:00,user-profile-service,Service request processed successfully,0.79952,True,False,True,0.2,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,2
1125,2026-06-09T05:31:05.510881+00:00,order-service,Service request processed successfully,0.79952,True,False,True,0.2,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,2
1126,2026-06-09T05:31:05.510881+00:00,payment-service,Service request processed successfully,0.7988,True,False,True,0.5,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,5
1127,2026-06-09T05:31:05.510881+00:00,user-profile-service,Service request processed successfully,0.79952,True,False,True,0.2,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,2
1128,2026-06-09T05:31:15.510881+00:00,order-service,Service request processed successfully,0.79904,True,False,True,0.4,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,4
1129,2026-06-09T05:31:15.510881+00:00,payment-service,Service request processed successfully,0.79952,True,False,True,0.2,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,2
1130,2026-06-09T05:31:15.510881+00:00,user-profile-service,Service request processed successfully,0.79952,True,False,True,0.2,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,2
1131,2026-06-09T05:31:25.510881+00:00,order-service,Service request processed successfully,0.79952,True,False,True,0.2,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,2
1132,2026-06-09T05:31:25.510881+00:00,payment-service,Service request processed successfully,0.79952,True,False,True,0.2,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,2
1133,2026-06-09T05:31:25.510881+00:00,user-profile-service,Service request processed successfully,0.79952,True,False,True,0.2,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,2
1134,2026-06-09T05:31:35.510881+00:00,order-service,Service request processed successfully,0.79952,True,False,True,0.2,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,2
1135,2026-06-09T05:31:35.510881+00:00,payment-service,Service request processed successfully,0.79952,True,False,True,0.2,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,2
1136,2026-06-09T05:31:35.510881+00:00,user-profile-service,Service request processed successfully,0.79952,True,False,True,0.2,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,2
1137,2026-06-09T05:31:45.510881+00:00,order-service,Service request processed successfully,0.79856,True,False,True,0.6,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,6
1138,2026-06-09T05:31:45.510881+00:00,payment-service,Service request processed successfully,0.79952,True,False,True,0.2,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,2
1139,2026-06-09T05:31:45.510881+00:00,user-profile-service,Service request processed successfully,0.7988,True,False,True,0.5,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,5
1140,2026-06-09T05:31:55.510881+00:00,user-profile-service,Service request processed successfully,0.79904,True,False,True,0.4,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,4
1141,2026-06-09T05:31:55.510881+00:00,order-service,Service request processed successfully,0.79952,True,False,True,0.2,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,2
1142,2026-06-09T05:31:55.510881+00:00,payment-service,Service request processed successfully,0.79952,True,False,True,0.2,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,2
1143,2026-06-09T05:32:05.510881+00:00,order-service,Service request processed successfully,0.79952,True,False,True,0.2,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,2
1144,2026-06-09T05:32:05.510881+00:00,payment-service,Service request processed successfully,0.79952,True,False,True,0.2,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,2
1145,2026-06-09T05:32:05.510881+00:00,user-profile-service,Service request processed successfully,0.79952,True,False,True,0.2,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,2
1146,2026-06-09T05:32:15.510881+00:00,order-service,Service request processed successfully,0.79904,True,False,True,0.4,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,4
1147,2026-06-09T05:32:15.510881+00:00,payment-service,Service request processed successfully,0.79952,True,False,True,0.2,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,2
1148,2026-06-09T05:32:15.510881+00:00,user-profile-service,Service request processed successfully,0.79952,True,False,True,0.2,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,2
1149,2026-06-09T05:32:25.510881+00:00,order-service,Service request processed successfully,0.79952,True,False,True,0.2,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,2
1150,2026-06-09T05:32:25.510881+00:00,payment-service,Service request processed successfully,0.79952,True,False,True,0.2,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,2
1151,2026-06-09T05:32:25.510881+00:00,user-profile-service,Service request processed successfully,0.79952,True,False,True,0.2,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,2
1152,2026-06-09T05:32:35.510881+00:00,order-service,Service request processed successfully,0.7988,True,False,True,0.5,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,5
